GO.Term.Accession,HGNC.symbol
GO:0015986,ATP5E
GO:0046961,ATP5E
GO:0046933,ATP5E
GO:0006200,ATP5E
GO:0016887,ATP5E
GO:0005759,ATP5E
GO:0044281,ATP5E
GO:0022857,ATP5E
GO:0005634,DNTTIP1
GO:0008494,RPS27L
GO:0006919,RPS27L
GO:0008656,RPS27L
GO:0042771,RPS27L
GO:0031571,RPS27L
GO:0045727,RPS27L
GO:0006281,RPS27L
GO:0005840,RPS27L
GO:0022627,RPS27L
GO:0006412,RPS27L
GO:0003735,RPS27L
GO:0006974,RPS27L
GO:0005622,RPS27L
GO:0046872,RPS27L
GO:0005515,RPS27L
GO:0005634,RPS27L
GO:0006355,TCEB3C
GO:0003677,TCEB3C
GO:0006351,TCEB3C
GO:0005634,TCEB3C
GO:0016021,TCEB3C
,DNTTIP1
GO:0032218,SLC52A2
GO:0032217,SLC52A2
GO:0001618,SLC52A2
GO:0005887,SLC52A2
GO:0007162,JAM2
GO:0050900,JAM2
GO:0007596,JAM2
GO:0016337,JAM2
GO:0046982,JAM2
GO:0005923,JAM2
GO:0005887,JAM2
GO:0005515,JAM2
GO:0005886,JAM2
GO:0032784,TCEB3B
GO:0006355,TCEB3B
GO:0006366,TCEB3B
GO:0003677,TCEB3B
GO:0006351,TCEB3B
GO:0005634,TCEB3B
GO:0016021,TCEB3B
GO:0050935,FOXD4
GO:0048937,FOXD4
GO:0048846,FOXD4
GO:0048485,FOXD4
GO:0001822,FOXD4
GO:0051216,FOXD4
GO:0051090,FOXD4
GO:0001658,FOXD4
GO:0048484,FOXD4
GO:0030318,FOXD4
GO:0008134,FOXD4
GO:0007422,FOXD4
GO:0003705,FOXD4
GO:0001755,FOXD4
GO:0009790,FOXD4
GO:0008301,FOXD4
GO:0007389,FOXD4
GO:0043565,FOXD4
GO:0006355,FOXD4
GO:0003690,FOXD4
GO:0007275,FOXD4
GO:0045944,FOXD4
GO:0005667,FOXD4
GO:0003700,FOXD4
GO:0000122,FOXD4
GO:0005634,FOXD4
GO:0051286,RAB8B
GO:0031346,RAB8B
GO:0051461,RAB8B
GO:0045335,RAB8B
GO:0030911,RAB8B
GO:0006184,RAB8B
GO:0034332,RAB8B
GO:0045046,RAB8B
GO:0019003,RAB8B
GO:0006913,RAB8B
GO:0005102,RAB8B
GO:0006886,RAB8B
GO:0005778,RAB8B
GO:0007165,RAB8B
GO:0015031,RAB8B
GO:0003924,RAB8B
GO:0005622,RAB8B
GO:0030670,RAB8B
GO:0005525,RAB8B
GO:0048471,RAB8B
GO:0007264,RAB8B
GO:0016020,RAB8B
GO:0005739,RAB8B
GO:0005737,RAB8B
GO:0005886,RAB8B
GO:0005634,RAB8B
GO:0005515,RAB8B
GO:0031410,RAB8B
GO:0008375,GCNT7
GO:0006486,GCNT7
GO:0000139,GCNT7
GO:0016020,GCNT7
GO:0016021,GCNT7
GO:0051488,UBE2C
GO:0031536,UBE2C
GO:0010994,UBE2C
GO:0051436,UBE2C
GO:0005680,UBE2C
GO:0070979,UBE2C
GO:0070936,UBE2C
GO:0007051,UBE2C
GO:0008054,UBE2C
GO:0010458,UBE2C
GO:0007094,UBE2C
GO:0016881,UBE2C
GO:0007049,UBE2C
GO:0005654,UBE2C
GO:0051439,UBE2C
GO:0051437,UBE2C
GO:0031145,UBE2C
GO:0048015,UBE2C
GO:0000278,UBE2C
GO:0004842,UBE2C
GO:0005829,UBE2C
GO:0016567,UBE2C
GO:0006511,UBE2C
GO:0005524,UBE2C
GO:0005515,UBE2C
GO:0005739,SLMO2
,UBE2C
GO:0005515,FBXL6
,SLMO2
GO:0046872,HDHD2
,FBXL6
GO:0015986,ATP5J
GO:0015078,ATP5J
GO:0000276,ATP5J
GO:0005739,ATP5J
GO:0006355,ZBTB26
GO:0003677,ZBTB26
GO:0046872,ZBTB26
GO:0006351,ZBTB26
GO:0005515,ZBTB26
GO:0008150,ZBTB26
GO:0005575,ZBTB26
GO:0003674,ZBTB26
GO:0005634,ZBTB26
,HDHD2
GO:0016021,FAM209A
GO:0005753,ATP5J
GO:0042776,ATP5J
GO:0044237,ATP5J
GO:0022904,ATP5J
GO:0006200,ATP5J
GO:0016887,ATP5J
GO:0005743,ATP5J
GO:0044281,ATP5J
GO:0022857,ATP5J
GO:0005215,ATP5J
GO:0016021,FAM209B
,DTWD1
GO:0006184,RHOV
GO:0010008,RHOV
GO:0007165,RHOV
GO:0015031,RHOV
GO:0005622,RHOV
GO:0005525,RHOV
GO:0051056,RHOV
GO:0007264,RHOV
GO:0005829,RHOV
GO:0016020,RHOV
GO:0046872,RHOV
GO:0005515,RHOV
GO:0005886,RHOV
GO:0004181,CPXM1
GO:0007155,CPXM1
GO:0005615,CPXM1
GO:0008270,CPXM1
GO:0006508,CPXM1
GO:0032911,FURIN
GO:0032902,FURIN
GO:0032804,FURIN
GO:0032455,FURIN
GO:0051044,FURIN
GO:0005796,FURIN
GO:0030140,FURIN
GO:0019058,FURIN
GO:0048011,FURIN
GO:0017187,FURIN
GO:0043043,FURIN
GO:0016486,FURIN
GO:0004175,FURIN
GO:0032940,FURIN
GO:0002020,FURIN
GO:0043687,FURIN
GO:0009966,FURIN
GO:0016485,FURIN
GO:0044267,FURIN
GO:0048406,FURIN
GO:0006465,FURIN
GO:0042176,FURIN
GO:0007179,FURIN
GO:0008233,FURIN
GO:0007219,FURIN
GO:0042277,FURIN
GO:0052548,FURIN
GO:0004867,FURIN
GO:0030574,FURIN
GO:0030198,FURIN
GO:0019082,FURIN
GO:0019068,FURIN
GO:0016032,FURIN
GO:0005802,FURIN
GO:0045121,FURIN
GO:0009986,FURIN
GO:0022617,FURIN
GO:0004252,FURIN
GO:0000139,FURIN
GO:0046872,FURIN
GO:0006508,FURIN
GO:0008283,FURIN
GO:0005886,FURIN
GO:0016021,FURIN
GO:0005515,FURIN
GO:2000269,
GO:0005794,
GO:0005783,
GO:0005789,
,ADCK5
GO:0015693,NIPA2
GO:0005769,NIPA2
GO:0015095,NIPA2
GO:0016020,NIPA2
GO:0005886,NIPA2
GO:0016021,NIPA2
GO:0005515,NIPA2
GO:0060750,TFAP2C
GO:0060598,TFAP2C
GO:0048733,TFAP2C
GO:0045682,TFAP2C
GO:0030718,TFAP2C
GO:0021877,TFAP2C
GO:0003334,TFAP2C
GO:0001829,TFAP2C
GO:0001942,TFAP2C
GO:0007267,TFAP2C
GO:0035019,TFAP2C
GO:0001078,TFAP2C
GO:0001077,TFAP2C
GO:0000980,TFAP2C
GO:0021987,TFAP2C
GO:0006357,TFAP2C
GO:0000981,TFAP2C
GO:0046983,TFAP2C
GO:0008584,TFAP2C
GO:0003677,TFAP2C
GO:0045944,TFAP2C
GO:0005515,TFAP2C
GO:0003700,TFAP2C
GO:0005634,TFAP2C
GO:0043588,TFAP2C
GO:0006355,TFAP2C
GO:0030154,TFAP2C
GO:0019827,TFAP2C
GO:0006366,TFAP2C
GO:0000977,TFAP2C
GO:0046872,ZNF831
GO:0003676,ZNF831
GO:0016772,ADCK5
GO:0004674,ADCK5
GO:0005739,ADCK5
GO:0016021,ADCK5
GO:0045653,GABPA
GO:0001228,GABPA
GO:0044212,GABPA
GO:0000790,GABPA
GO:0003713,GABPA
GO:0001701,GABPA
GO:0003682,GABPA
GO:0043565,GABPA
GO:0006355,GABPA
GO:0046982,GABPA
GO:0006366,GABPA
GO:0003677,GABPA
GO:0000978,GABPA
GO:0045944,GABPA
GO:0005515,GABPA
GO:0003700,GABPA
GO:0000122,GABPA
GO:0005634,GABPA
GO:0006357,GABPA
GO:0005488,VPS18
GO:0030897,VPS18
GO:0007040,VPS18
GO:0007032,VPS18
GO:0005765,VPS18
GO:0005769,VPS18
GO:0016192,VPS18
GO:0006886,VPS18
GO:0005884,VPS18
GO:0031902,VPS18
GO:0003779,VPS18
GO:0046872,VPS18
GO:0005515,VPS18
,VPS18
GO:0043085,APH1B
GO:0016485,APH1B
GO:0016021,APH1B
GO:0030049,TNNC2
GO:0006937,TNNC2
GO:0005861,TNNC2
GO:0003779,TNNC2
GO:0003009,TNNC2
GO:0005829,TNNC2
GO:0005509,TNNC2
GO:0005578,TNNC2
GO:0007165,TNNC2
GO:2000269,IER3IP1
GO:0005794,IER3IP1
GO:0005783,IER3IP1
GO:0005789,IER3IP1
GO:0016021,IER3IP1
GO:0048011,APH1B
GO:0030133,APH1B
GO:0007220,APH1B
GO:0097190,APH1B
GO:0031293,APH1B
GO:0008233,APH1B
GO:0007219,APH1B
GO:0043065,APH1B
GO:0005515,APH1B
GO:0005886,APH1B
,APH1B
GO:0032313,RABGAP1
GO:0043547,RABGAP1
GO:0015631,RABGAP1
GO:0005875,RABGAP1
GO:0007049,RABGAP1
GO:0005813,RABGAP1
GO:0005097,RABGAP1
GO:0005096,RABGAP1
GO:0003677,RABGAP1
GO:0005829,RABGAP1
GO:0005515,RABGAP1
GO:0003209,DLL4
GO:0090051,DLL4
GO:0035924,DLL4
GO:0010596,DLL4
GO:0003208,DLL4
GO:0003344,DLL4
GO:0008015,DLL4
GO:0007220,DLL4
GO:0072554,DLL4
GO:0035912,DLL4
GO:0003222,DLL4
GO:0044344,DLL4
GO:0050767,DLL4
GO:0061314,DLL4
GO:0005112,DLL4
GO:0001569,DLL4
GO:0007219,DLL4
GO:0007165,DLL4
GO:0001525,DLL4
GO:0001974,DLL4
GO:0007154,DLL4
GO:0016020,DLL4
GO:0008285,DLL4
GO:0007275,DLL4
GO:0005509,DLL4
GO:0005515,DLL4
GO:0000122,DLL4
GO:0005886,DLL4
GO:0016021,DLL4
GO:0043537,DLL4
GO:0048016,EDN3
GO:0014826,EDN3
GO:0003100,EDN3
GO:0002690,EDN3
GO:0030072,EDN3
GO:0008015,EDN3
GO:0010460,EDN3
GO:0019229,EDN3
GO:0042310,EDN3
GO:0048070,EDN3
GO:0046887,EDN3
GO:0030593,EDN3
GO:0043406,EDN3
GO:0007267,EDN3
GO:0007166,EDN3
GO:0005102,EDN3
GO:0030318,EDN3
GO:0001755,EDN3
GO:0005179,EDN3
GO:0030182,EDN3
GO:0007165,EDN3
GO:0008284,EDN3
GO:0005615,EDN3
GO:0045840,EDN3
GO:0007275,EDN3
GO:0005576,EDN3
GO:0030334,EDN3
GO:0016021,TMEM239
,TMEM239
,RABGAP1
GO:0016021,C20orf141
GO:0021936,SKOR2
GO:0045880,SKOR2
GO:0046332,SKOR2
GO:0021702,SKOR2
GO:0030514,SKOR2
GO:0030512,SKOR2
GO:0048814,SKOR2
GO:0042826,SKOR2
GO:0006355,SKOR2
GO:0005737,SKOR2
GO:0006351,SKOR2
GO:0003714,SKOR2
GO:0000122,SKOR2
GO:0005634,SKOR2
GO:0000166,SKOR2
GO:0021587,SKOR2
GO:0040018,GPR21
GO:0046627,GPR21
GO:0042593,GPR21
GO:0004930,GPR21
GO:0007186,GPR21
GO:0005887,GPR21
GO:0016021,GPR21
GO:0003676,CPSF1
GO:0005634,CPSF1
GO:0072136,BMP7
GO:0072040,BMP7
GO:0072125,BMP7
GO:0060393,BMP7
GO:0070487,BMP7
GO:0034116,BMP7
GO:0060485,BMP7
GO:0043401,BMP7
GO:0010800,BMP7
GO:0045839,BMP7
GO:1900106,BMP7
GO:0072134,BMP7
GO:0072133,BMP7
GO:0042347,BMP7
GO:0010862,BMP7
GO:0001837,BMP7
GO:0045746,BMP7
GO:0060686,BMP7
GO:0042326,BMP7
GO:0001823,BMP7
GO:0050768,BMP7
GO:0043407,BMP7
GO:0010664,BMP7
GO:0030501,BMP7
GO:0060272,BMP7
GO:1900006,BMP7
GO:0001656,BMP7
GO:0048762,BMP7
GO:2000121,BMP7
GO:0048812,BMP7
GO:0001657,BMP7
GO:0005125,BMP7
GO:0001503,BMP7
GO:0048754,BMP7
GO:0045669,BMP7
GO:0030326,BMP7
GO:0060687,BMP7
GO:0060395,BMP7
GO:0030509,BMP7
GO:0051216,BMP7
GO:0045786,BMP7
GO:0060548,BMP7
GO:0001707,BMP7
GO:0048596,BMP7
GO:0040007,BMP7
GO:0071456,BMP7
GO:0016358,BMP7
GO:0034504,BMP7
GO:0045665,BMP7
GO:0030198,BMP7
GO:0043065,BMP7
GO:0032088,BMP7
GO:0009880,BMP7
GO:0045892,BMP7
GO:0030855,BMP7
GO:0060445,BMP7
GO:0001501,BMP7
GO:0005615,BMP7
GO:0042475,BMP7
GO:0008083,BMP7
GO:0045893,BMP7
GO:0045666,BMP7
GO:0007411,BMP7
GO:0005576,BMP7
GO:0045944,BMP7
GO:0005515,BMP7
GO:0010942,BMP7
GO:0045597,BMP7
GO:0048468,BMP7
GO:0048646,BMP7
GO:0035239,BMP7
GO:0001822,BMP7
GO:0007389,BMP7
GO:0009887,BMP7
GO:0001654,BMP7
GO:0048593,BMP7
GO:0008285,BMP7
GO:0007435,BMP7
GO:0008201,BMP7
GO:0031012,BMP7
GO:0033280,BMP7
GO:0042325,BMP7
GO:0032355,BMP7
GO:0043434,BMP7
GO:0031988,BMP7
GO:0005515,ANKRD30B
GO:0008150,ANKRD30B
GO:0005575,ANKRD30B
GO:0003674,ANKRD30B
,PCED1A
GO:0006369,CPSF1
GO:0006378,CPSF1
GO:0005847,CPSF1
GO:0031124,CPSF1
GO:0003730,CPSF1
GO:0006406,CPSF1
GO:0006379,CPSF1
GO:0000398,CPSF1
GO:0008380,CPSF1
GO:0005654,CPSF1
GO:0010467,CPSF1
GO:0006366,CPSF1
GO:0005515,CPSF1
,CPSF1
GO:1900224,SMAD2
GO:0031053,SMAD2
GO:0071141,SMAD2
GO:0032444,SMAD2
GO:0007352,SMAD2
GO:0030618,SMAD2
GO:0034713,SMAD2
GO:0010718,SMAD2
GO:0051098,SMAD2
GO:0048340,SMAD2
GO:0007183,SMAD2
GO:0007182,SMAD2
GO:0038092,SMAD2
GO:0017015,SMAD2
GO:0032924,SMAD2
GO:0070411,SMAD2
GO:0005160,SMAD2
GO:0030073,SMAD2
GO:0030324,SMAD2
GO:0001657,SMAD2
GO:0070723,SMAD2
GO:0060021,SMAD2
GO:0046332,SMAD2
GO:0007369,SMAD2
GO:0031016,SMAD2
GO:0048701,SMAD2
GO:0048617,SMAD2
GO:0033613,SMAD2
GO:0030513,SMAD2
GO:0001706,SMAD2
GO:0001707,SMAD2
GO:0070412,SMAD2
GO:0070410,SMAD2
GO:0009952,SMAD2
GO:0009749,SMAD2
GO:0030512,SMAD2
GO:0007179,SMAD2
GO:0019902,SMAD2
GO:0045165,SMAD2
GO:0048589,SMAD2
GO:0008134,SMAD2
GO:0035265,SMAD2
GO:0006367,SMAD2
GO:0009880,SMAD2
GO:0006468,SMAD2
GO:0001701,SMAD2
GO:0009791,SMAD2
GO:0060039,SMAD2
GO:0005654,SMAD2
GO:0003682,SMAD2
GO:0010467,SMAD2
GO:0031625,SMAD2
GO:0035556,SMAD2
GO:0006355,SMAD2
GO:0003690,SMAD2
GO:0045892,SMAD2
GO:0005622,SMAD2
GO:0003677,SMAD2
GO:0005829,SMAD2
GO:0046872,SMAD2
GO:0045893,SMAD2
GO:0008285,SMAD2
GO:0005737,SMAD2
GO:0045944,SMAD2
GO:0006351,SMAD2
GO:0005667,SMAD2
GO:0005515,SMAD2
GO:0003700,SMAD2
GO:0000122,SMAD2
GO:0005634,SMAD2
GO:0007389,SMAD2
GO:0007507,SMAD2
GO:0007492,SMAD2
GO:0023019,SMAD2
GO:0043234,SMAD2
,ATP8B4
GO:0004713,FES
GO:0007638,STRBP
GO:0006928,STRBP
GO:0007286,STRBP
GO:0015630,STRBP
GO:0003727,STRBP
GO:0003725,STRBP
,STRBP
GO:0005524,CBWD1
GO:0015693,NIPA1
GO:0008219,NIPA1
GO:0005769,NIPA1
GO:0015095,NIPA1
GO:0016020,NIPA1
GO:0005886,NIPA1
GO:0016021,NIPA1
GO:0004012,ATP8B4
GO:0000287,ATP8B4
GO:0005524,ATP8B4
GO:0016021,ATP8B4
GO:0034502,SPO11
GO:0007292,SPO11
GO:0007141,SPO11
GO:0006259,SPO11
GO:0001541,SPO11
GO:0000781,SPO11
GO:0007129,SPO11
GO:0007286,SPO11
GO:0016787,SPO11
GO:0003824,SPO11
GO:0007283,SPO11
GO:0007131,SPO11
GO:0005694,SPO11
GO:0003677,SPO11
GO:0005524,SPO11
GO:0005634,SPO11
GO:0030001,SLC39A4
GO:0046873,SLC39A4
GO:0016020,SLC39A4
GO:0055085,SLC39A4
,SLC39A4
GO:0015914,ATP8B4
GO:0006812,ATP8B4
GO:0019829,ATP8B4
GO:0046872,ATP8B4
GO:0000166,ATP8B4
,CBWD1
GO:0034987,FES
GO:2000251,FES
GO:0043304,FES
GO:0060627,FES
GO:0031116,FES
GO:2000145,FES
GO:0004715,FES
GO:0010976,FES
GO:0016772,FES
GO:0016023,FES
GO:0045639,FES
GO:0046777,FES
GO:0030155,FES
GO:0031234,FES
GO:0008360,FES
GO:0005925,FES
GO:0045595,FES
GO:0035091,FES
GO:0016192,FES
GO:0006468,FES
GO:0015630,FES
GO:0031410,FES
GO:0042127,FES
GO:0004672,FES
GO:0018108,FES
GO:0005794,FES
GO:0005829,FES
GO:0016020,FES
GO:0007275,FES
GO:0007411,FES
GO:0005737,FES
GO:0005524,FES
GO:0008283,FES
GO:0005515,FES
GO:0006730,CA12
GO:0004089,CA12
GO:0015701,CA12
GO:0044281,CA12
GO:0008270,CA12
GO:0005886,CA12
GO:0016021,CA12
GO:0003677,STRBP
GO:0007275,STRBP
GO:0005737,STRBP
GO:0005634,STRBP
GO:0005856,FES
,C9orf66
GO:0004864,PHACTR3
GO:0016363,PHACTR3
GO:0003779,PHACTR3
GO:0006986,CHAC1
GO:0070059,CHAC1
GO:0045746,CHAC1
GO:0022008,CHAC1
GO:0005112,CHAC1
GO:0007219,CHAC1
GO:0010955,CHAC1
GO:0005802,CHAC1
GO:0005794,CHAC1
GO:0005829,CHAC1
GO:0005515,CHAC1
,PHACTR3
GO:0022614,ROCK1
GO:0050901,ROCK1
GO:0032059,ROCK1
GO:0051492,ROCK1
GO:0045616,ROCK1
GO:0051893,ROCK1
GO:0006921,ROCK1
GO:0051451,ROCK1
GO:0003383,ROCK1
GO:0007159,ROCK1
GO:2000145,ROCK1
GO:0016772,ROCK1
GO:2000114,ROCK1
GO:0050900,ROCK1
GO:0051894,ROCK1
GO:0032060,ROCK1
GO:0006939,ROCK1
GO:0043524,ROCK1
GO:0030155,ROCK1
GO:0032956,ROCK1
GO:0007266,ROCK1
GO:0017048,ROCK1
GO:0030027,ROCK1
GO:0004713,ROCK1
GO:0006468,ROCK1
GO:0001726,ROCK1
GO:0030036,ROCK1
GO:0007165,ROCK1
GO:0035556,ROCK1
GO:0005814,ROCK1
GO:0004672,ROCK1
GO:0016525,ROCK1
GO:0005856,ROCK1
GO:0004674,ROCK1
GO:0000139,ROCK1
GO:0005829,ROCK1
GO:0046872,ROCK1
GO:0006915,ROCK1
GO:0007411,ROCK1
GO:0005524,ROCK1
GO:0005515,ROCK1
GO:0005886,ROCK1
GO:0032970,ROCK1
GO:0031397,VPS28
GO:0005768,VPS28
GO:0043162,VPS28
GO:0031902,VPS28
GO:0019082,VPS28
GO:0019068,VPS28
GO:0016197,VPS28
GO:0016032,VPS28
GO:0010008,VPS28
GO:0000813,VPS28
GO:0015031,VPS28
GO:0005829,VPS28
GO:0005737,VPS28
GO:0005515,VPS28
GO:0005886,VPS28
,VPS28
GO:0030659,SNX21
GO:0035091,SNX21
GO:0015031,SNX21
GO:0007154,SNX21
GO:0005515,SNX21
,SNX21
GO:0035101,
GO:0043596,
GO:0005662,
GO:0042994,
GO:0042393,
GO:0000724,
GO:0042555,
GO:0031297,
GO:0005737,
GO:0005515,
GO:0003714,
GO:0005509,CRB2
GO:0005576,CRB2
GO:0005515,CRB2
GO:0005886,CRB2
GO:0016021,CRB2
GO:0032580,GOLGA8I
GO:0008645,RAE1
GO:0007077,RAE1
GO:0005640,RAE1
GO:0006406,RAE1
GO:0015758,RAE1
GO:0005635,RAE1
GO:0071407,RAE1
GO:0010827,RAE1
GO:0019221,RAE1
GO:0005643,RAE1
GO:0008017,RAE1
GO:0005975,RAE1
GO:0016032,RAE1
GO:0000278,RAE1
GO:0005856,RAE1
GO:0044281,RAE1
GO:0055085,RAE1
GO:0005737,RAE1
GO:0005515,RAE1
GO:0005634,RAE1
GO:0003723,RAE1
GO:0060077,IQSEC3
GO:0032012,IQSEC3
GO:0005086,IQSEC3
GO:0030036,IQSEC3
GO:0045211,IQSEC3
GO:0030054,IQSEC3
GO:0005737,IQSEC3
GO:0005515,IQSEC3
GO:0005634,IQSEC3
GO:0030897,VPS16
GO:0005770,VPS16
GO:0005765,VPS16
GO:0051015,VPS16
GO:0055037,VPS16
GO:0005769,VPS16
GO:0006886,VPS16
GO:0043025,VPS16
GO:0005884,VPS16
GO:0031902,VPS16
GO:0030424,VPS16
GO:0005737,VPS16
GO:0005515,VPS16
GO:0003779,VPS16
GO:0005768,VPS16
GO:0052815,ACOT8
GO:0043649,ACOT8
GO:0036109,ACOT8
GO:0033882,ACOT8
GO:0033559,ACOT8
GO:0033540,ACOT8
GO:0019048,ACOT8
GO:0047617,ACOT8
GO:0006699,ACOT8
GO:0005782,ACOT8
GO:0008206,ACOT8
GO:0016559,ACOT8
GO:0016290,ACOT8
GO:0006637,ACOT8
GO:0005102,ACOT8
GO:0044281,ACOT8
GO:0044255,ACOT8
GO:0005739,ACOT8
GO:0005515,ACOT8
GO:0005777,ACOT8
,ACOT8
GO:0070251,SLC27A2
GO:0050197,SLC27A2
GO:0044539,SLC27A2
GO:0097089,SLC27A2
GO:0042760,SLC27A2
GO:0015245,SLC27A2
GO:0005788,SLC27A2
GO:0006699,SLC27A2
GO:0031957,SLC27A2
GO:0001676,SLC27A2
GO:0006635,SLC27A2
GO:0001561,SLC27A2
GO:0004467,SLC27A2
GO:0008206,SLC27A2
GO:0005779,SLC27A2
GO:0005102,SLC27A2
GO:0005777,SLC27A2
GO:0008152,SLC27A2
GO:0005778,SLC27A2
GO:0019899,SLC27A2
GO:0030176,SLC27A2
GO:0003824,SLC27A2
GO:0044281,SLC27A2
GO:0044255,SLC27A2
GO:0005783,SLC27A2
GO:0005789,SLC27A2
GO:0005739,SLC27A2
GO:0005524,SLC27A2
GO:0000038,SLC27A2
GO:0015908,SLC27A2
GO:0006184,TUBA3C
GO:0051084,TUBA3C
GO:0071353,TUBA3C
GO:0044267,TUBA3C
GO:0000226,TUBA3C
GO:0051258,TUBA3C
GO:0007017,TUBA3C
GO:0005200,TUBA3C
GO:0043234,TUBA3C
GO:0015630,TUBA3C
GO:0005881,TUBA3C
GO:0006457,TUBA3C
GO:0005874,TUBA3C
GO:0003924,TUBA3C
GO:0019904,TUBA3C
GO:0005525,TUBA3C
GO:0005737,TUBA3C
GO:0005515,TUBA3C
GO:0010571,INO80
GO:0070914,INO80
GO:0032508,INO80
GO:0031011,INO80
GO:0071479,INO80
GO:2000045,INO80
GO:0006338,INO80
GO:0034644,INO80
GO:0000724,INO80
GO:0000070,INO80
GO:0006302,INO80
GO:0004386,INO80
GO:0030307,INO80
GO:0003678,INO80
GO:0043014,INO80
GO:0003779,INO80
GO:0006200,INO80
GO:0016887,INO80
GO:0051225,INO80
GO:0005874,INO80
GO:0003677,INO80
GO:0003676,INO80
GO:0005524,INO80
GO:0045944,INO80
GO:0005515,INO80
GO:0005634,INO80
GO:0016817,INO80
,INO80
GO:0005576,MTRNR2L3
GO:0005737,MTRNR2L3
GO:0050803,APP
GO:0016199,APP
GO:0051124,APP
GO:0035872,APP
GO:0070851,APP
GO:0000085,APP
GO:0031093,APP
GO:0035235,APP
GO:0006378,APP
GO:0016322,APP
GO:0033130,APP
GO:0005905,APP
GO:0051563,APP
GO:0002576,APP
GO:0006878,APP
GO:0007176,APP
GO:0051233,APP
GO:0008088,APP
GO:0051425,APP
GO:0010971,APP
GO:0048669,APP
GO:0045931,APP
GO:0046914,APP
GO:0031175,APP
GO:0043393,APP
GO:0006897,APP
GO:0008542,APP
GO:0040014,APP
GO:0051402,APP
GO:0030900,APP
GO:0008344,APP
GO:0035253,APP
GO:0016504,APP
GO:0043198,APP
GO:0016358,APP
GO:0042802,APP
GO:0031594,APP
GO:0030168,APP
GO:0007596,APP
GO:0007219,APP
GO:0004867,APP
GO:0005102,APP
GO:0007626,APP
GO:0045202,APP
GO:0007617,APP
GO:0045665,APP
GO:0030198,APP
GO:0043197,APP
GO:0050885,APP
GO:0045177,APP
GO:0006468,APP
GO:0001967,APP
GO:0006417,APP
GO:0007155,APP
GO:0008203,APP
GO:0008201,APP
GO:0006979,APP
GO:0005794,APP
GO:0009986,APP
GO:0007409,APP
GO:0043231,APP
GO:0003677,APP
GO:0048471,APP
GO:0005829,APP
GO:0030424,APP
GO:0045087,APP
GO:0005576,APP
GO:0005887,APP
GO:0005737,APP
GO:0045944,APP
GO:0005515,APP
GO:0005886,APP
GO:0016021,APP
GO:0043005,APP
GO:0010468,APP
GO:0016020,APP
GO:0031410,APP
GO:0010952,APP
,DOCK8
GO:0070935,RBM38
GO:0006978,RBM38
GO:0003730,RBM38
GO:0043484,RBM38
GO:0007050,RBM38
GO:0010830,RBM38
GO:0003729,RBM38
GO:0008380,RBM38
GO:0006397,RBM38
GO:0007049,RBM38
GO:0006977,RBM38
GO:0005829,RBM38
GO:0008285,RBM38
GO:0030154,RBM38
GO:0003676,RBM38
GO:0005634,RBM38
GO:0000166,RBM38
,APP
GO:0008150,CYYR1
GO:0003674,CYYR1
GO:0016021,CYYR1
,CYYR1
GO:0016021,GREB1L
GO:0032483,DENND1A
GO:0030136,DENND1A
GO:0030665,DENND1A
GO:0042734,DENND1A
GO:0048488,DENND1A
GO:0006897,DENND1A
GO:0017124,DENND1A
GO:0030425,DENND1A
GO:0043025,DENND1A
GO:0017112,DENND1A
GO:0015031,DENND1A
GO:0030054,DENND1A
GO:0005515,DENND1A
GO:0045202,DENND1A
,GREB1L
GO:0006547,HDC
GO:0004398,HDC
GO:0001694,HDC
GO:0042423,HDC
GO:0006548,HDC
GO:0019752,HDC
GO:0016831,HDC
GO:0034641,HDC
GO:0030170,HDC
GO:0044281,HDC
GO:0005829,HDC
GO:0006520,HDC
GO:0005488,DOCK8
GO:0007596,DOCK8
GO:0005085,DOCK8
GO:0007264,DOCK8
GO:0005829,DOCK8
GO:0005515,DOCK8
GO:0008270,USP3
GO:0046872,ZBTB7C
GO:0003676,ZBTB7C
GO:0005515,ZBTB7C
GO:0016314,TPTE2
GO:0006644,TPTE2
GO:0016311,TPTE2
GO:0006470,TPTE2
GO:0006661,TPTE2
GO:0016791,TPTE2
GO:0008138,TPTE2
GO:0004725,TPTE2
GO:0044281,TPTE2
GO:0000139,TPTE2
GO:0005789,TPTE2
GO:0005515,TPTE2
GO:0005216,TPTE2
GO:0016021,TPTE2
GO:0004221,USP3
GO:0006511,USP3
GO:0006811,TPTE2
GO:0016020,TPTE2
GO:0055085,TPTE2
,ZBTB7C
GO:0008270,LHX2
GO:0060347,ADAMTS1
GO:0001542,ADAMTS1
GO:0001822,ADAMTS1
GO:0007229,ADAMTS1
GO:0031012,ADAMTS1
GO:0008237,ADAMTS1
GO:0031410,ADAMTS1
GO:0005604,ADAMTS1
GO:0008201,ADAMTS1
GO:0008285,ADAMTS1
GO:0008270,ADAMTS1
GO:0006508,ADAMTS1
GO:0004222,ADAMTS1
GO:0005515,ADAMTS1
GO:0021978,LHX2
GO:0001076,LHX2
GO:0007498,LHX2
GO:2000678,LHX2
GO:0009953,LHX2
GO:0001843,LHX2
GO:0043565,LHX2
GO:0006355,LHX2
GO:0003677,LHX2
GO:0045893,LHX2
GO:0007411,LHX2
GO:0045944,LHX2
GO:0003700,LHX2
GO:0005634,LHX2
GO:0021772,LHX2
GO:0048646,LHX2
